Sno,Weight
166,0.035237256
167,-0.057639696
168,0.047359243
169,0.019848123
170,0.021155821
171,0.03394381
172,0.059092436
173,-0.1072227
174,0.053814467
175,0.0054700137
176,0.031730033
177,0.022063619
178,0.02183819
179,0.02813461
180,0.0014516948
181,0.053437095
182,0.09897009
183,-0.07550088
184,-0.011418935
185,-0.05455474
186,-0.015978448
187,0.048031665
188,0.02310804
189,0.0076450934
190,-0.038562246
191,0.03224168
192,-0.04485905
193,-0.05103475
194,0.038360916
195,0.030017724
196,-0.08762519
197,0.023965128
198,-0.01615237
199,0.02611387
200,0.032441344
201,0.02477247
202,-0.08638553
203,0.021481523
204,0.053894218
205,0.04543932
206,0.049376134
207,0.020470977
208,-0.09296792
209,0.04458871
210,0.033776324
211,0.042012654
212,0.03318035
213,0.028433638
214,0.03267663
215,0.011830741
216,0.05767034
217,-0.056251816
218,-0.003965681
219,0.039404426
220,0.042974155
221,0.0017095435
222,0.010171159
223,-0.00369924
224,0.044900984
225,0.0023585532
226,0.027016437
227,0.048766885
228,0.06498771
229,0.03525992
230,0.03303832
231,0.043072563
232,0.045517746
233,0.035158344
234,0.08800686
235,0.012585183
236,0.00024407369
237,-0.078163415
238,0.02825189
239,-0.0074602943
240,0.007887465
241,0.034972668
242,-0.07720059
243,0.056562986
244,0.061751585
245,0.051520176
246,0.069141336
247,0.0377792
248,0.024258172
249,0.04840749
250,0.08510113
251,0.0065362
252,0.0086838985
253,-0.12415877
254,-0.045724824
255,0.028745579
256,0.027381832
257,0.010529157
258,0.055095326
259,-0.07350591
260,0.016439548
261,-0.005975984
262,0.053964745
263,0.03915431
264,0.037814174
265,0.06287865
266,0.07602484
267,-0.08423868
268,0.061937403
269,-0.058887642
270,-0.08150972
271,0.07419059
272,0.031692684
273,0.009684398
274,0.04594676
275,-0.004105066
276,0.010890443
277,-0.062019672
278,0.0050361915
279,-0.061006393
280,-0.06854864
281,0.05935827
282,0.01935056
283,-0.05298675
284,0.04206669
285,0.05361104
286,0.028497627
287,0.030975286
288,0.0011166343
289,0.030591598
290,-0.08546433
291,-0.0076965857
292,0.02544785
293,0.01526908
294,0.032619953
295,0.02346923
296,0.043711673
297,0.042818565
298,0.011469313
299,0.018075697
300,-0.05987128
301,0.13344738
302,0.010876026
303,-0.037024047
304,0.0348886
305,0.019374823
306,0.03863561
307,0.033953957
308,0.020535842
309,-0.050137267
310,-0.003965169
311,0.052689597
312,-0.010063358
313,-0.05451029
314,-0.029615372
315,0.023607947
316,0.0262285
317,0.075598426
318,-0.009431919
319,0.029397821
320,-0.09230291
321,0.07164894
322,0.037842095
323,0.023976725
324,-0.08757695
325,0.023462474
326,-0.024037015
327,-0.010829259
328,0.022214254
329,0.00023568755
330,0.07002919
331,0.003212558
332,-0.057859305
333,0.048823915
334,0.048603296
335,0.00483536
336,-0.09279188
337,0.0018492835
338,0.016219597
339,0.037745815
340,0.023369817
341,0.051187847
342,0.024492204
343,-0.080945805
344,-0.05182461
345,0.039790764
346,-5.959482e-07
347,0.045748446
348,0.04926909
349,0.0453622
350,0.0065807304
351,-0.11845604
352,-0.08643735
353,-0.014138134
354,0.036903366
355,0.04243856
356,0.00795209
357,0.025389854
358,0.023036238
359,0.04201403
360,0.04027928
361,0.03558186
362,-0.10061593
363,-5.602477e-05
364,0.00903884
365,-0.08051629
366,0.02119915
367,-0.003147333
368,0.016338682
369,-0.09232403
370,-0.07303453
371,0.024183983
372,-0.06266296
373,-0.044500694
374,0.0062082657
375,0.024848564
376,0.016530976
377,-0.05427909
378,-0.0568587
379,0.039733008
380,-0.04238329
381,-0.060473032
382,0.03289891
383,0.029880162
384,0.02328783
385,-0.044843342
386,0.044826627
387,-0.073553525
388,0.014184364
389,-0.021707997
390,0.009266047
391,-0.04318415
392,-0.05140901
393,0.06705043
394,-0.01704072
395,0.034462042
396,-0.05329796
397,0.011818604
398,0.051111396
399,0.021902509
400,-0.039713874
401,0.04008687
